"sona_id","wordpair","clue","accessibility","distinctiveness","response"
61387,"glass-cage","break","high","low",5
61387,"glass-cage","contain","low","high",5
61387,"glass-cage","bar","high","high",5
61387,"east-short","small","high","high",5
61387,"east-short","navigate","low","low",5
61387,"east-short","directionless","low","high",5
61387,"old-new","generation","low","high",5
61387,"happy-sad","mood","high","high",5
61387,"happy-sad","oppose","low","low",5
61387,"giant-subtle","quiet","high","low",4
61387,"giant-subtle","big","high","high",4
61387,"army-drum","bugle","low","high",2
61387,"happy-sad","feeling","high","low",5
61387,"army-drum","war","high","low",1
61387,"giant-subtle","subdue","low","low",3
61387,"army-drum","march","high","high",5
61387,"giant-subtle","unnoticed","low","high",3
61387,"happy-sad","emotion","low","high",5
61387,"army-drum","revolution","low","low",3
61387,"school-stop","crosswalk","low","low",5
61387,"birds-aircraft","fly","high","low",5
61387,"school-stop","sign","low","high",5
61387,"school-stop","end","high","high",4
61387,"beginning-brake","cautious","low","low",5
61387,"school-stop","break","high","low",5
61387,"birds-aircraft","sky","low","high",5
61387,"beginning-brake","time","high","low",4
61387,"birds-aircraft","flight","high","high",5
61387,"birds-aircraft","turbine","low","low",5
61387,"beginning-brake","start","high","high",4
61387,"beginning-brake","end","low","high",4
61387,"exam-algebra","test","high","low",5
61387,"void-couch","empty","high","high",5
61387,"exam-algebra","school","high","high",5
61387,"giggle-abnormal","happy","high","low",5
61387,"void-couch","move","high","low",5
61387,"void-couch","purchase","low","low",4
61387,"giggle-abnormal","giddy","low","low",5
61387,"giggle-abnormal","funny","high","high",5
61387,"void-couch","seatcheck","low","high",4
61387,"exam-algebra","knowledge","low","low",5
61387,"giggle-abnormal","goofy","low","high",5
61387,"exam-algebra","math","low","high",5
61387,"tree-oak","green","high","low",5
61387,"quick-glow","fire","high","low",4
61387,"tree-oak","wood","high","high",5
61387,"tree-oak","deciduous","low","low",2
61387,"cave-knight","dungeon","low","high",5
61387,"cave-knight","opposite","low","low",1
61387,"cave-knight","castle","high","high",5
61387,"quick-glow","firework","low","low",4
61387,"quick-glow","flicker","low","high",5
61387,"tree-oak","maple","low","high",5
61387,"quick-glow","flash","high","high",4
61387,"cave-knight","dark","high","low",5
61387,"near-astronaut","train","high","low",4
61387,"near-astronaut","mars","low","low",5
61387,"onion-cigarette","disgust","low","low",2
61387,"near-astronaut","space","low","high",5
61387,"homeless-apartment","food","low","low",3
61387,"onion-cigarette","pungent","low","high",5
61387,"homeless-apartment","house","high","high",5
61387,"near-astronaut","far","high","high",5
61387,"homeless-apartment","shelter","low","high",5
61387,"onion-cigarette","smell","high","high",5
61387,"homeless-apartment","live","high","low",5
61387,"onion-cigarette","mouth","high","low",5
61859,"flat-alike","same","high","high",1
61859,"flat-alike","plain","low","high",1
61859,"heavy-feather","oxymoron","low","high",5
61859,"flat-alike","feet","high","low",5
61859,"heavy-feather","might","high","low",1
61859,"perjury-adultery","sin","low","high",4
61859,"flat-alike","pancake","low","low",5
61859,"perjury-adultery","trump","low","low",1
61859,"perjury-adultery","cheat","high","high",3
61859,"perjury-adultery","wrong","high","low",3
61859,"heavy-feather","opposite","low","low",5
61859,"heavy-feather","weight","high","high",1
61859,"olive-real","unsugarcoated","low","high",4
61859,"olive-real","eat","high","low",5
61859,"candle-wick","board","low","low",1
61859,"weird-trauma","horror","low","high",1
61859,"weird-trauma","minority","low","low",1
61859,"olive-real","natural","high","high",5
61859,"candle-wick","fire","high","high",5
61859,"candle-wick","flame","low","high",5
61859,"olive-real","italian","low","low",5
61859,"candle-wick","light","high","low",5
61859,"weird-trauma","crazy","high","high",1
61859,"weird-trauma","you","high","low",1
61859,"garage-bone","snoopy","low","low",1
61859,"garage-bone","car","high","low",1
61859,"garage-bone","epidermis","low","high",1
61859,"garage-bone","back","high","high",1
61859,"chair-table","mealtime","low","low",5
61859,"feet-chapel","foot","low","low",1
61859,"chair-table","sit","high","high",5
61859,"chair-table","dinner","high","low",5
61859,"feet-chapel","penny loafers","low","high",2
61859,"feet-chapel","kneel","high","high",4
61859,"feet-chapel","god","high","low",4
61859,"chair-table","furniture","low","high",5
61859,"toes-dracula","twilight","low","low",3
61859,"toes-dracula","person","high","low",3
61859,"lunch-almond","peanut","low","high",5
61859,"bat-bounce","ball","high","high",5
61859,"bat-bounce","hero","low","low",1
61859,"bat-bounce","move","high","low",5
61859,"toes-dracula","count","high","high",1
61859,"lunch-almond","food","high","low",5
61859,"toes-dracula","claw","low","high",1
61859,"lunch-almond","allergy","low","low",5
61859,"lunch-almond","snack","high","high",5
61859,"bat-bounce","sport","low","high",5
61859,"school-stop","break","high","low",5
61859,"school-stop","end","high","high",5
61859,"school-stop","sign","low","high",1
61859,"school-stop","crosswalk","low","low",5
61859,"birds-aircraft","sky","low","high",5
61859,"birds-aircraft","fly","high","low",5
61859,"beginning-brake","cautious","low","low",2
61859,"beginning-brake","end","low","high",2
61859,"beginning-brake","time","high","low",3
61859,"birds-aircraft","flight","high","high",5
61859,"birds-aircraft","turbine","low","low",1
61859,"beginning-brake","start","high","high",3
61859,"breeze-bubble","air","high","high",3
61859,"bad-actress","drama","low","high",5
61859,"bad-actress","music","high","low",4
61859,"breeze-bubble","outside","high","low",1
61859,"communicate-cooking","tell","high","low",1
61859,"communicate-cooking","competition","low","low",5
61859,"bad-actress","movie","high","high",5
61859,"breeze-bubble","effect","low","low",1
61859,"communicate-cooking","ramsey","low","high",5
61859,"breeze-bubble","blow","low","high",1
61859,"bad-actress","rot","low","low",1
61859,"communicate-cooking","talk","high","high",5
61859,"teeth-gums","gingivitis","low","low",5
61859,"rude-regret","hindsight","low","low",1
61859,"holy-kind","nice","high","low",5
61859,"holy-kind","good","high","high",5
61859,"teeth-gums","mouth","high","high",5
61859,"rude-regret","bad","high","high",5
61859,"holy-kind","lesson","low","low",5
61859,"holy-kind","saint","low","high",5
61859,"rude-regret","mean","high","low",5
61859,"rude-regret","shame","low","high",5
61859,"teeth-gums","floss","low","high",5
61859,"teeth-gums","brush","high","low",5
61859,"circle-dance","twirl","low","high",5
61859,"circle-dance","campfire","low","low",1
61859,"famine-calorie","deficit","low","low",5
61859,"hundred-economy","wall street","low","low",5
61859,"famine-calorie","diet","high","high",5
61859,"hundred-economy","money","high","low",5
61859,"famine-calorie","food","high","low",5
61859,"famine-calorie","hunger","low","high",5
61859,"circle-dance","round","high","high",5
61859,"hundred-economy","dollar","low","high",5
61859,"hundred-economy","dollars","high","high",5
61859,"circle-dance","move","high","low",5
61859,"tea-bean","coffee","high","high",5
61859,"tourist-comedy","las vegas","low","low",5
61859,"tea-bean","time","high","low",5
61859,"pendulum-dusk","repetitious","low","high",1
61859,"tea-bean","starbucks","low","low",5
61859,"tourist-comedy","show","high","low",5
61859,"tourist-comedy","fun","high","high",5
61859,"pendulum-dusk","time","high","high",4
61859,"pendulum-dusk","hypnotize","low","low",4
61859,"tourist-comedy","theatre","low","high",5
61859,"pendulum-dusk","right","high","low",1
61859,"tea-bean","food","low","high",2
61859,"definition-assist","explain","high","low",5
61859,"pants-collar","cloth","low","low",5
61859,"war-quiet","death","high","low",1
61859,"war-quiet","negotiate","low","low",5
61859,"pants-collar","apparel","low","high",5
61859,"pants-collar","suit","high","low",5
61859,"pants-collar","shirt","high","high",3
61859,"war-quiet","peace","high","high",5
61859,"definition-assist","rondo","low","high",1
61859,"definition-assist","synonym","low","low",5
61859,"definition-assist","help","high","high",5
61859,"war-quiet","silence","low","high",5
61859,"army-drum","revolution","low","low",5
61859,"happy-sad","emotion","low","high",5
61859,"giant-subtle","subdue","low","low",5
61859,"giant-subtle","quiet","high","low",3
61859,"army-drum","march","high","high",3
61859,"happy-sad","mood","high","high",5
61859,"army-drum","bugle","low","high",5
61859,"giant-subtle","big","high","high",5
61859,"happy-sad","feeling","high","low",5
61859,"happy-sad","oppose","low","low",5
61859,"giant-subtle","unnoticed","low","high",3
61859,"army-drum","war","high","low",3
61859,"void-couch","move","high","low",3
61859,"giggle-abnormal","goofy","low","high",5
61859,"exam-algebra","math","low","high",5
61859,"giggle-abnormal","funny","high","high",5
61859,"giggle-abnormal","giddy","low","low",5
61859,"exam-algebra","test","high","low",5
61859,"void-couch","purchase","low","low",1
61859,"exam-algebra","knowledge","low","low",5
61859,"void-couch","empty","high","high",5
61859,"giggle-abnormal","happy","high","low",5
61859,"exam-algebra","school","high","high",5
61859,"void-couch","seatcheck","low","high",5
61859,"glass-cage","contain","low","high",4
61859,"east-short","navigate","low","low",4
61859,"east-short","directionless","low","high",4
61859,"glass-cage","exhibit","low","low",4
61859,"old-new","generation","low","high",4
61859,"old-new","age","high","high",4
61859,"old-new","opposite","low","low",4
61859,"east-short","turn","high","low",4
61859,"east-short","small","high","high",1
61859,"old-new","time","high","low",5
61859,"glass-cage","break","high","low",5
61859,"glass-cage","bar","high","high",1
61859,"elm-rock","wood","low","high",5
61859,"crust-boot","item","low","low",1
61859,"crust-boot","fisherman","low","high",2
61859,"sit-stand","position","low","high",4
61859,"elm-rock","tree","high","high",4
61859,"crust-boot","old","high","low",4
61859,"crust-boot","mud","high","high",3
61859,"sit-stand","still","high","low",3
61859,"elm-rock","landmark","low","low",3
61859,"sit-stand","chair","high","high",3
61859,"elm-rock","hard","high","low",3
61859,"sit-stand","symphony","low","low",3
61859,"sun-bowl","contain","low","low",3
61859,"sun-bowl","breakfast","high","high",3
61859,"gold-silver","commodity","low","low",3
61859,"stern-wind","galeforce","low","high",3
61859,"stern-wind","galeforce","high","high",3
61859,"stern-wind","horn","low","low",3
61859,"sun-bowl","set","high","low",3
61859,"gold-silver","bronze","low","high",5
61859,"sun-bowl","heat","low","high",3
61859,"gold-silver","money","high","low",3
61859,"gold-silver","jewelry","high","high",5
61859,"stern-wind","air","high","low",4
61859,"travel-ankle","ale","low","low",2
61859,"jump-leap","move","high","low",3
61859,"travel-ankle","trip","low","high",3
61859,"travel-ankle","break","high","low",3
61859,"jump-leap","hop","high","high",3
61859,"dream-bet","dopamine","low","low",3
61859,"jump-leap","trampoline","low","high",3
61859,"jump-leap","faith","low","low",3
61859,"travel-ankle","walk","high","high",3
61859,"dream-bet","money","high","low",3
61859,"dream-bet","luck","low","high",3
61859,"dream-bet","chance","high","high",3
61859,"snake-ash","slither","low","low",3
61859,"hand-birth","right","high","low",3
61859,"lion-tiger","mammal","low","low",3
61859,"snake-ash","black","high","high",3
61859,"lion-tiger","cat","high","low",3
61859,"lion-tiger","animal","high","high",3
61859,"lion-tiger","feline","low","high",3
61859,"hand-birth","masturbate","low","low",4
61859,"hand-birth","baby","high","high",4
61859,"snake-ash","molt","low","high",4
61859,"snake-ash","you","high","low",2
61859,"hand-birth","midwife","low","high",4
61859,"corpse-fight","war","low","high",4
61859,"corpse-fight","death","high","high",4
61859,"corpse-fight","gladiator","low","low",4
61859,"graph-copy","photo","low","high",4
61859,"graph-copy","paper","high","high",4
61859,"kitchen-egg","food","high","low",4
61859,"graph-copy","work","high","low",4
61859,"corpse-fight","kill","high","low",4
61859,"kitchen-egg","domestic","low","low",4
61859,"graph-copy","cheat","low","low",4
61859,"kitchen-egg","omelet","low","high",4
61859,"kitchen-egg","cook","high","high",4
61859,"onion-cigarette","mouth","high","low",4
61859,"near-astronaut","mars","low","low",4
61859,"onion-cigarette","pungent","low","high",4
61859,"onion-cigarette","smell","high","high",4
61859,"near-astronaut","train","high","low",2
61859,"homeless-apartment","shelter","low","high",3
61859,"homeless-apartment","food","low","low",3
61859,"near-astronaut","space","low","high",3
61859,"near-astronaut","far","high","high",3
61859,"onion-cigarette","disgust","low","low",3
61859,"homeless-apartment","house","high","high",3
61859,"homeless-apartment","live","high","low",3
61859,"tree-oak","maple","low","high",3
61859,"quick-glow","flash","high","high",3
61859,"tree-oak","deciduous","low","low",3
61859,"cave-knight","opposite","low","low",3
61859,"cave-knight","dungeon","low","high",3
61859,"quick-glow","flicker","low","high",3
61859,"cave-knight","dark","high","low",3
61859,"tree-oak","wood","high","high",3
61859,"quick-glow","firework","low","low",3
61859,"cave-knight","castle","high","high",3
61859,"quick-glow","fire","high","low",3
61859,"tree-oak","green","high","low",3
61568,"communicate-cooking","competition","low","low",2
61568,"communicate-cooking","tell","high","low",3
61568,"bad-actress","rot","low","low",3
61568,"breeze-bubble","air","high","high",4
61568,"breeze-bubble","outside","high","low",3
61568,"bad-actress","drama","low","high",2
61568,"communicate-cooking","talk","high","high",3
61568,"bad-actress","movie","high","high",3
61568,"bad-actress","music","high","low",3
61568,"communicate-cooking","ramsey","low","high",3
61568,"breeze-bubble","blow","low","high",3
61568,"breeze-bubble","effect","low","low",3
61568,"holy-kind","good","high","high",2
61568,"holy-kind","saint","low","high",3
61568,"rude-regret","shame","low","high",3
61568,"teeth-gums","gingivitis","low","low",3
61568,"teeth-gums","brush","high","low",3
61568,"holy-kind","lesson","low","low",3
61568,"rude-regret","mean","high","low",3
61568,"rude-regret","hindsight","low","low",4
61568,"rude-regret","bad","high","high",3
61568,"teeth-gums","floss","low","high",2
61568,"teeth-gums","mouth","high","high",3
61568,"holy-kind","nice","high","low",3
61568,"sun-bowl","heat","low","high",3
61568,"stern-wind","air","high","low",2
61568,"sun-bowl","contain","low","low",4
61568,"sun-bowl","set","high","low",3
61568,"gold-silver","money","high","low",3
61568,"gold-silver","commodity","low","low",3
61568,"gold-silver","jewelry","high","high",3
61568,"sun-bowl","breakfast","high","high",4
61568,"gold-silver","bronze","low","high",3
61568,"stern-wind","galeforce","high","high",3
61568,"stern-wind","horn","low","low",3
61568,"stern-wind","galeforce","low","high",3
61568,"beginning-brake","start","high","high",2
61568,"beginning-brake","end","low","high",3
61568,"birds-aircraft","flight","high","high",3
61568,"school-stop","break","high","low",4
61568,"school-stop","sign","low","high",3
61568,"school-stop","crosswalk","low","low",3
61568,"beginning-brake","time","high","low",3
61568,"school-stop","end","high","high",4
61568,"beginning-brake","cautious","low","low",3
61568,"birds-aircraft","sky","low","high",3
61568,"birds-aircraft","turbine","low","low",3
61568,"birds-aircraft","fly","high","low",3
61568,"lunch-almond","food","high","low",3
61568,"lunch-almond","allergy","low","low",3
61568,"toes-dracula","claw","low","high",3
61568,"lunch-almond","snack","high","high",3
61568,"bat-bounce","move","high","low",3
61568,"toes-dracula","count","high","high",3
61568,"bat-bounce","ball","high","high",3
61568,"toes-dracula","twilight","low","low",3
61568,"lunch-almond","peanut","low","high",3
61568,"bat-bounce","hero","low","low",3
61568,"toes-dracula","person","high","low",3
61568,"bat-bounce","sport","low","high",4
61568,"glass-cage","contain","low","high",3
61568,"east-short","turn","high","low",2
61568,"old-new","generation","low","high",4
61568,"east-short","directionless","low","high",2
61568,"glass-cage","break","high","low",3
61568,"glass-cage","exhibit","low","low",3
61568,"east-short","small","high","high",4
61568,"east-short","navigate","low","low",4
61568,"glass-cage","bar","high","high",4
61568,"old-new","opposite","low","low",3
61568,"old-new","age","high","high",3
61568,"old-new","time","high","low",3
61568,"quick-glow","flicker","low","high",3
61568,"cave-knight","dungeon","low","high",4
61568,"cave-knight","castle","high","high",3
61568,"cave-knight","dark","high","low",3
61568,"tree-oak","deciduous","low","low",3
61568,"quick-glow","firework","low","low",3
61568,"tree-oak","green","high","low",3
61568,"tree-oak","maple","low","high",3
61568,"tree-oak","wood","high","high",3
61568,"quick-glow","flash","high","high",3
61568,"quick-glow","fire","high","low",3
61568,"cave-knight","opposite","low","low",3
61568,"army-drum","revolution","low","low",3
61568,"happy-sad","feeling","high","low",3
61568,"army-drum","war","high","low",3
61568,"happy-sad","mood","high","high",2
61568,"happy-sad","emotion","low","high",3
61568,"army-drum","bugle","low","high",3
61568,"giant-subtle","quiet","high","low",3
61568,"giant-subtle","subdue","low","low",3
61568,"giant-subtle","unnoticed","low","high",3
61568,"giant-subtle","big","high","high",3
61568,"happy-sad","oppose","low","low",3
61568,"army-drum","march","high","high",3
61568,"exam-algebra","test","high","low",3
61568,"exam-algebra","math","low","high",3
61568,"exam-algebra","school","high","high",3
61568,"void-couch","seatcheck","low","high",3
61568,"giggle-abnormal","funny","high","high",3
61568,"giggle-abnormal","giddy","low","low",3
61568,"giggle-abnormal","goofy","low","high",3
61568,"void-couch","empty","high","high",3
61568,"void-couch","purchase","low","low",3
61568,"giggle-abnormal","happy","high","low",3
61568,"exam-algebra","knowledge","low","low",3
61568,"void-couch","move","high","low",3
61568,"dream-bet","money","high","low",3
61568,"travel-ankle","ale","low","low",3
61568,"jump-leap","hop","high","high",3
61568,"travel-ankle","break","high","low",3
61568,"travel-ankle","trip","low","high",3
61568,"jump-leap","faith","low","low",3
61568,"jump-leap","trampoline","low","high",3
61568,"jump-leap","move","high","low",3
61568,"dream-bet","chance","high","high",3
61568,"dream-bet","dopamine","low","low",3
61568,"dream-bet","luck","low","high",3
61568,"travel-ankle","walk","high","high",3
61568,"famine-calorie","hunger","low","high",3
61568,"circle-dance","move","high","low",3
61568,"circle-dance","campfire","low","low",3
61568,"hundred-economy","dollars","high","high",2
61568,"famine-calorie","food","high","low",2
61568,"famine-calorie","deficit","low","low",2
61568,"famine-calorie","diet","high","high",2
61568,"hundred-economy","wall street","low","low",2
61568,"hundred-economy","dollar","low","high",3
61568,"circle-dance","twirl","low","high",2
61568,"hundred-economy","money","high","low",2
61568,"circle-dance","round","high","high",2
61568,"chair-table","furniture","low","high",2
61568,"chair-table","dinner","high","low",2
61568,"feet-chapel","god","high","low",2
61568,"feet-chapel","penny loafers","low","high",2
61568,"garage-bone","car","high","low",2
61568,"garage-bone","snoopy","low","low",2
61568,"chair-table","sit","high","high",2
61568,"chair-table","mealtime","low","low",2
61568,"garage-bone","back","high","high",2
61568,"garage-bone","epidermis","low","high",2
61568,"feet-chapel","foot","low","low",2
61568,"feet-chapel","kneel","high","high",2
61568,"crust-boot","mud","high","high",2
61568,"elm-rock","hard","high","low",2
61568,"sit-stand","chair","high","high",3
61568,"crust-boot","fisherman","low","high",3
61568,"elm-rock","landmark","low","low",3
61568,"elm-rock","wood","low","high",3
61568,"sit-stand","symphony","low","low",3
61568,"crust-boot","item","low","low",2
61568,"crust-boot","old","high","low",3
61568,"sit-stand","still","high","low",3
61568,"sit-stand","position","low","high",3
61568,"elm-rock","tree","high","high",2
61568,"kitchen-egg","omelet","low","high",2
61568,"graph-copy","paper","high","high",3
61568,"kitchen-egg","domestic","low","low",3
61568,"corpse-fight","war","low","high",3
61568,"corpse-fight","gladiator","low","low",3
61568,"graph-copy","work","high","low",3
61568,"corpse-fight","kill","high","low",3
61568,"kitchen-egg","cook","high","high",3
61568,"kitchen-egg","food","high","low",3
61568,"graph-copy","photo","low","high",3
61568,"graph-copy","cheat","low","low",2
61568,"corpse-fight","death","high","high",3
61568,"definition-assist","synonym","low","low",3
61568,"pants-collar","suit","high","low",3
61568,"war-quiet","silence","low","high",3
61568,"war-quiet","death","high","low",2
61568,"pants-collar","apparel","low","high",3
61568,"pants-collar","cloth","low","low",2
61568,"war-quiet","peace","high","high",2
61568,"war-quiet","negotiate","low","low",2
61568,"definition-assist","rondo","low","high",3
61568,"definition-assist","help","high","high",3
61568,"definition-assist","explain","high","low",3
61568,"pants-collar","shirt","high","high",3
61568,"weird-trauma","minority","low","low",2
61568,"candle-wick","flame","low","high",3
61568,"candle-wick","light","high","low",2
61568,"olive-real","natural","high","high",3
61568,"olive-real","italian","low","low",2
61568,"weird-trauma","horror","low","high",2
61568,"weird-trauma","you","high","low",2
61568,"candle-wick","board","low","low",3
61568,"candle-wick","fire","high","high",2
61568,"olive-real","unsugarcoated","low","high",3
61568,"olive-real","eat","high","low",3
61568,"weird-trauma","crazy","high","high",3
61568,"hand-birth","masturbate","low","low",2
61568,"lion-tiger","animal","high","high",5
61568,"snake-ash","slither","low","low",4
61568,"lion-tiger","cat","high","low",4
61568,"hand-birth","baby","high","high",4
61568,"snake-ash","black","high","high",1
61568,"snake-ash","you","high","low",1
61568,"lion-tiger","feline","low","high",4
61568,"hand-birth","midwife","low","high",4
61568,"hand-birth","right","high","low",1
61568,"lion-tiger","mammal","low","low",2
61568,"snake-ash","molt","low","high",2
61568,"tourist-comedy","fun","high","high",4
61568,"tea-bean","food","low","high",4
61568,"pendulum-dusk","right","high","low",2
61568,"pendulum-dusk","repetitious","low","high",2
61568,"tourist-comedy","show","high","low",2
61568,"tea-bean","time","high","low",3
61568,"pendulum-dusk","time","high","high",2
61568,"tourist-comedy","theatre","low","high",2
61568,"tea-bean","starbucks","low","low",2
61568,"pendulum-dusk","hypnotize","low","low",2
61568,"tea-bean","coffee","high","high",2
61568,"tourist-comedy","las vegas","low","low",2
61568,"homeless-apartment","shelter","low","high",2
61568,"homeless-apartment","house","high","high",2
61568,"onion-cigarette","mouth","high","low",2
61568,"onion-cigarette","smell","high","high",3
61568,"onion-cigarette","disgust","low","low",4
61568,"near-astronaut","train","high","low",2
61568,"homeless-apartment","live","high","low",3
61568,"homeless-apartment","food","low","low",3
61568,"near-astronaut","mars","low","low",3
61568,"near-astronaut","far","high","high",2
61568,"near-astronaut","space","low","high",3
61568,"onion-cigarette","pungent","low","high",2
61568,"perjury-adultery","sin","low","high",4
61568,"flat-alike","same","high","high",4
61568,"flat-alike","pancake","low","low",4
61568,"heavy-feather","oxymoron","low","high",1
61568,"heavy-feather","weight","high","high",4
61568,"flat-alike","feet","high","low",3
61568,"heavy-feather","opposite","low","low",4
61568,"heavy-feather","might","high","low",1
61568,"perjury-adultery","trump","low","low",1
61568,"perjury-adultery","wrong","high","low",3
61568,"flat-alike","plain","low","high",2
61568,"perjury-adultery","cheat","high","high",4
61560,"garage-bone","car","high","low",2
61560,"feet-chapel","kneel","high","high",5
61560,"chair-table","furniture","low","high",5
61560,"feet-chapel","foot","low","low",4
61560,"feet-chapel","penny loafers","low","high",1
61560,"chair-table","sit","high","high",5
61560,"chair-table","mealtime","low","low",5
61560,"garage-bone","snoopy","low","low",1
61560,"garage-bone","back","high","high",1
61560,"feet-chapel","god","high","low",3
61560,"garage-bone","epidermis","low","high",1
61560,"chair-table","dinner","high","low",5
61560,"olive-real","eat","high","low",2
61560,"weird-trauma","you","high","low",1
61560,"olive-real","unsugarcoated","low","high",2
61560,"candle-wick","light","high","low",5
61560,"olive-real","natural","high","high",3
61560,"candle-wick","fire","high","high",5
61560,"weird-trauma","minority","low","low",1
61560,"candle-wick","flame","low","high",5
61560,"olive-real","italian","low","low",5
61560,"weird-trauma","horror","low","high",2
61560,"candle-wick","board","low","low",1
61560,"weird-trauma","crazy","high","high",1
61560,"army-drum","revolution","low","low",2
61560,"army-drum","march","high","high",4
61560,"giant-subtle","big","high","high",5
61560,"giant-subtle","unnoticed","low","high",1
61560,"army-drum","war","high","low",3
61560,"giant-subtle","subdue","low","low",2
61560,"happy-sad","mood","high","high",5
61560,"army-drum","bugle","low","high",1
61560,"happy-sad","emotion","low","high",5
61560,"happy-sad","oppose","low","low",5
61560,"giant-subtle","quiet","high","low",1
61560,"happy-sad","feeling","high","low",5
61560,"communicate-cooking","competition","low","low",2
61560,"breeze-bubble","outside","high","low",2
61560,"communicate-cooking","ramsey","low","high",5
61560,"bad-actress","music","high","low",3
61560,"communicate-cooking","tell","high","low",2
61560,"bad-actress","rot","low","low",1
61560,"breeze-bubble","blow","low","high",4
61560,"bad-actress","drama","low","high",4
61560,"bad-actress","movie","high","high",5
61560,"communicate-cooking","talk","high","high",4
61560,"breeze-bubble","effect","low","low",5
61560,"breeze-bubble","air","high","high",5
61560,"tree-oak","deciduous","low","low",1
61560,"cave-knight","dungeon","low","high",4
61560,"cave-knight","dark","high","low",4
61560,"quick-glow","flash","high","high",4
61560,"quick-glow","firework","low","low",5
61560,"cave-knight","castle","high","high",4
61560,"tree-oak","maple","low","high",5
61560,"cave-knight","opposite","low","low",2
61560,"tree-oak","wood","high","high",5
61560,"tree-oak","green","high","low",3
61560,"quick-glow","flicker","low","high",4
61560,"quick-glow","fire","high","low",3
61560,"birds-aircraft","fly","high","low",4
61560,"birds-aircraft","sky","low","high",4
61560,"beginning-brake","time","high","low",3
61560,"beginning-brake","cautious","low","low",5
61560,"birds-aircraft","turbine","low","low",2
61560,"birds-aircraft","flight","high","high",4
61560,"school-stop","break","high","low",5
61560,"school-stop","sign","low","high",5
61560,"beginning-brake","start","high","high",1
61560,"school-stop","end","high","high",3
61560,"beginning-brake","end","low","high",3
61560,"school-stop","crosswalk","low","low",5
61560,"travel-ankle","walk","high","high",3
61560,"travel-ankle","ale","low","low",1
61560,"travel-ankle","trip","low","high",4
61560,"dream-bet","dopamine","low","low",4
61560,"dream-bet","luck","low","high",3
61560,"dream-bet","chance","high","high",3
61560,"dream-bet","money","high","low",4
61560,"jump-leap","faith","low","low",5
61560,"jump-leap","move","high","low",4
61560,"travel-ankle","break","high","low",2
61560,"jump-leap","trampoline","low","high",5
61560,"jump-leap","hop","high","high",5
61560,"circle-dance","twirl","low","high",5
61560,"hundred-economy","wall street","low","low",5
61560,"famine-calorie","diet","high","high",2
61560,"hundred-economy","money","high","low",5
61560,"famine-calorie","deficit","low","low",4
61560,"circle-dance","move","high","low",3
61560,"circle-dance","round","high","high",2
61560,"famine-calorie","food","high","low",4
61560,"circle-dance","campfire","low","low",2
61560,"famine-calorie","hunger","low","high",4
61560,"hundred-economy","dollar","low","high",5
61560,"hundred-economy","dollars","high","high",5
61560,"hand-birth","masturbate","low","low",4
61560,"lion-tiger","animal","high","high",5
61560,"hand-birth","midwife","low","high",2
61560,"snake-ash","slither","low","low",3
61560,"lion-tiger","mammal","low","low",1
61560,"snake-ash","you","high","low",1
61560,"snake-ash","molt","low","high",1
61560,"hand-birth","baby","high","high",3
61560,"lion-tiger","feline","low","high",5
61560,"lion-tiger","cat","high","low",5
61560,"snake-ash","black","high","high",3
61560,"hand-birth","right","high","low",1
61560,"toes-dracula","count","high","high",2
61560,"bat-bounce","move","high","low",4
61560,"lunch-almond","allergy","low","low",5
61560,"toes-dracula","person","high","low",1
61560,"bat-bounce","hero","low","low",1
61560,"bat-bounce","sport","low","high",2
61560,"toes-dracula","claw","low","high",5
61560,"lunch-almond","food","high","low",5
61560,"toes-dracula","twilight","low","low",4
61560,"lunch-almond","snack","high","high",5
61560,"lunch-almond","peanut","low","high",5
61560,"bat-bounce","ball","high","high",1
61560,"perjury-adultery","wrong","high","low",1
61560,"flat-alike","pancake","low","low",5
61560,"heavy-feather","might","high","low",1
61560,"flat-alike","plain","low","high",3
61560,"heavy-feather","weight","high","high",3
61560,"perjury-adultery","trump","low","low",1
61560,"perjury-adultery","sin","low","high",2
61560,"flat-alike","same","high","high",3
61560,"heavy-feather","oxymoron","low","high",4
61560,"heavy-feather","opposite","low","low",5
61560,"perjury-adultery","cheat","high","high",3
61560,"flat-alike","feet","high","low",4
61560,"crust-boot","old","high","low",2
61560,"crust-boot","item","low","low",2
61560,"sit-stand","chair","high","high",4
61560,"sit-stand","position","low","high",4
61560,"elm-rock","landmark","low","low",1
61560,"elm-rock","hard","high","low",4
61560,"crust-boot","mud","high","high",3
61560,"sit-stand","still","high","low",3
61560,"crust-boot","fisherman","low","high",2
61560,"elm-rock","wood","low","high",2
61560,"elm-rock","tree","high","high",4
61560,"sit-stand","symphony","low","low",3
61560,"teeth-gums","gingivitis","low","low",5
61560,"holy-kind","saint","low","high",3
61560,"rude-regret","shame","low","high",4
61560,"teeth-gums","brush","high","low",5
61560,"teeth-gums","mouth","high","high",5
61560,"teeth-gums","floss","low","high",5
61560,"holy-kind","lesson","low","low",2
61560,"rude-regret","hindsight","low","low",1
61560,"holy-kind","good","high","high",2
61560,"rude-regret","bad","high","high",4
61560,"holy-kind","nice","high","low",4
61560,"rude-regret","mean","high","low",4
61560,"pendulum-dusk","right","high","low",1
61560,"tourist-comedy","las vegas","low","low",5
61560,"pendulum-dusk","hypnotize","low","low",2
61560,"tourist-comedy","show","high","low",3
